著名	1731716
显著	1231645
翻译	544638
著作	363860
好	334698
穿上	328868
要	238656
下楼	133693
啊	130963
得	105189
着	100091
别	69865
次	43873
而	39381
高铁	36858
才	36716
打	31223
隔开	29022
模特儿	28411
哪	26385
地方	23358
些	21286
并	19394
种	15716
之前	15187
却	13346
担心	13238
亲爱	12783
宝贝	11950
喂	11286
之后	11099
呀	10700
女士	10544
关于	10266
了解	10127
俩	9037
花	8947
定	8761
兄弟	8631
或许	8315
无法	8226
选择	7885
挺	7603
此	7595
看来	7416
不管	7185
甚至	7100
律师	6747
无	6648
妻子	6494
是否	6434
考虑	6295
约会	6267
之间	6212
丈夫	6115
解释	6088
关	5998
作为	5864
处	5577
总统	5549
伤害	5536
首	5501
醒	5457
有趣	5296
夫人	5082
曾	5051
秘密	5001
法	4997
季	4967
的确	4803
怪	4705
对于	4373
阻止	4179
想象	4177
冷静	4176
放松	4092
梦	4053
系统	3999
戴	3987
底	3925
兴趣	3922
替	3906
冲	3852
否则	3796
法官	3749
自	3743
手术	3695
以及	3610
承认	3575
局	3563
政府	3549
火	3536
遇到	3536
未来	3440
加入	3418
根	3410
治疗	3399
婚礼	3381
支	3321
老婆	3320
研究	3305
附近	3300
位置	3253
似乎	3157
提供	3143
号码	3136
严重	3110
战争	3095
脱	3062
法律	3044
酒吧	2968
身份	2954
之一	2901
怀疑	2888
烧	2867
恶心	2846
根据	2813
几乎	2808
答案	2801
出色	2799
梦想	2790
既然	2783
无论	2754
失望	2734
获得	2722
寻找	2684
不然	2661
轮	2619
失败	2590
赢得	2555
兴奋	2504
叔叔	2485
垃圾	2485
停下	2459
测试	2453
不在乎	2436
呼吸	2435
迟到	2413
角色	2403
包括	2376
单	2361
投	2338
历史	2325
透	2290
帅	2268
空	2242
抱	2239
究竟	2238
躺	2220
确认	2206
聚会	2206
资料	2191
圈	2168
脑袋	2165
分手	2158
心理	2152
项	2146
提醒	2113
激动	2096
而是	2092
牌	2091
权利	2079
抽	2054
王	2052
敌人	2031
吸	1986
挑战	1977
地址	1959
于是	1950
对付	1948
非	1948
编	1943
参与	1925
尽力	1906
教授	1898
寄	1886
在乎	1840
无聊	1839
似的	1827
战斗	1817
烦	1804
项目	1783
表情	1778
竟然	1767
官	1764
轻松	1744
安	1737
期待	1736
小伙子	1734
落	1733
单独	1732
反	1731
免费	1713
风格	1713
尽快	1698
方	1698
巧克力	1693
挑	1689
辣	1689
切	1688
彻底	1680
翻	1676
摆	1674
申请	1668
引起	1652
毕业	1638
黑暗	1635
结	1627
特殊	1619
老实	1615
吸引	1611
士兵	1611
型	1604
奖	1583
冰	1582
手里	1574
应	1561
规则	1559
付出	1557
帽子	1553
说服	1552
导致	1516
箱子	1505
密码	1491
货	1486
空间	1485
想念	1469
倍	1468
擦	1465
卷	1464
共	1460
刺	1449
程序	1449
勇敢	1430
优秀	1413
极	1408
细节	1400
顶	1400
笨	1399
运气	1394
美女	1389
距离	1387
相处	1374
度过	1372
归	1372
窗户	1367
护士	1365
无所谓	1350
姐妹	1340
神秘	1339
政治	1337
巨大	1332
宝宝	1330
登	1316
刺激	1315
独自	1289
儿童	1286
打败	1270
传统	1269
守	1258
自信	1242
吃惊	1227
盖	1227
大楼	1226
移动	1226
牙	1221
美金	1219
闹	1219
清醒	1217
摸	1215
思考	1214
关闭	1204
药物	1202
伙伴	1200
总之	1187
箱	1182
遇见	1172
机构	1167
即将	1163
盘	1163
受不了	1161
在于	1160
教训	1158
装置	1149
新鲜	1145
稳定	1138
数据	1133
勇气	1132
镜头	1132
了不起	1125
土地	1121
承受	1114
描述	1103
医疗	1101
袋	1101
治	1098
处于	1088
投资	1088
过分	1088
一致	1087
贴	1086
转移	1085
保密	1084
摆脱	1084
误会	1082
肚子	1068
投入	1056
老公	1047
骨头	1045
名人	1039
假如	1038
合同	1034
人家	1027
微笑	1027
电梯	1025
出口	1024
拍照	1020
内部	1014
系	1010
面试	1007
诚实	996
独立	991
网络	985
口袋	984
说不定	973
交换	971
符合	968
万一	965
唱片	955
肥	952
针对	952
针	948
填	944
主题	941
既	941
闪	941
聚	926
列	925
湿	924
财产	918
伙	914
然而	913
移	906
引	901
立即	900
避免	900
松	899
批	898
禁止	896
台上	895
夫妇	889
新娘	885
类型	884
购物	883
抽烟	882
检测	882
暗	881
期间	881
航班	881
产品	879
兵	879
精力	879
亲密	878
地下	878
指挥	877
法院	874
招呼	871
依然	870
平静	870
外套	865
演讲	862
做梦	856
划	850
光临	849
密	848
色	843
战士	842
诗	839
森林	836
暗示	835
同情	832
楼梯	832
背景	831
采访	824
阶段	813
技巧	806
眼镜	799
事物	797
阿姨	792
发挥	791
胸部	789
大哥	787
睡着	782
宝	781
系列	781
镜子	772
经典	770
追求	767
苦	764
保守	750
维持	750
承担	745
打扫	744
冰箱	739
登记	734
材料	732
身材	729
作出	725
虫子	721
抓紧	719
造型	717
圆	716
沉默	714
航空	712
散	709
标志	702
着急	700
降落	694
摇	693
嘴巴	689
严格	686
遇	683
医学	681
日记	681
运动员	680
晚点	679
手套	676
面临	675
出席	673
量	673
字母	672
胖子	671
乐趣	670
相反	666
原则	663
哪怕	663
玉米	661
限制	656
无数	654
善良	653
大会	648
主席	647
临时	635
黄金	635
夫妻	632
形容	629
方案	629
矮	629
利益	628
树林	628
收回	627
结论	623
销售	623
隔	622
尺	620
良好	620
棵	616
措施	613
祝福	613
包裹	601
来源	600
依靠	599
怀念	594
代替	592
户	591
器官	588
义务	583
如今	577
汇报	569
奖金	568
地面	566
燃烧	564
轻易	561
灯光	559
稳	553
刷	550
孙子	549
激烈	549
酸	546
秘书	545
集合	545
事先	544
准时	539
模型	539
下降	538
复制	538
闪电	537
盘子	535
降	535
